,date_sent,link,clicks,date
641,09/23/20 07:05:42,https://activategood.org/FAST,37,09/23/20
642,09/23/20 07:05:42,https://activategood.org/donate,21,09/23/20
643,09/23/20 07:05:42,https://activategood.org/fast,64,09/23/20
644,09/23/20 07:05:42,https://activategood.org/opportunity,29,09/23/20
645,09/23/20 07:05:42,https://activategood.org/opportunity/5169,40,09/23/20
646,09/23/20 07:05:42,https://activategood.org/opportunity/5233,22,09/23/20
647,09/23/20 07:05:42,https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/,72,09/23/20
648,09/23/20 07:05:42,https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/,25,09/23/20
649,09/23/20 07:05:42,https://activategood.org/unitedwehelp2020,52,09/23/20
650,09/23/20 07:05:42,https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf,31,09/23/20
651,09/23/20 07:05:42,https://attendedevents.com/,29,09/23/20
652,09/23/20 07:05:42,https://twitter.com/activategood,30,09/23/20
653,09/23/20 07:05:42,https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv,26,09/23/20
654,09/23/20 07:05:42,https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0,36,09/23/20
655,09/23/20 07:05:42,https://www.facebook.com/activategood/,22,09/23/20
656,09/23/20 07:05:42,https://www.instagram.com/activategood/,25,09/23/20
657,09/23/20 07:05:42,https://www.youtube.com/watch?v=OLWmf0eacOM&t=1s&ab_channel=ActivateGood,24,09/23/20
658,09/23/20 07:05:42,https://youtu.be/OLWmf0eacOM,27,09/23/20
659,09/30/20 07:41:44,http://www.secondchancenc.org/,43,09/30/20
660,09/30/20 07:41:44,https://activategood.org/,43,09/30/20
661,09/30/20 07:41:44,https://activategood.org/fast,118,09/30/20
662,09/30/20 07:41:44,https://activategood.org/giving/,41,09/30/20
663,09/30/20 07:41:44,https://activategood.org/operationmaskup,96,09/30/20
664,09/30/20 07:41:44,https://activategood.org/operationmaskup/,38,09/30/20
665,09/30/20 07:41:44,https://activategood.org/opportunity,59,09/30/20
666,09/30/20 07:41:44,https://activategood.org/opportunity/5333,315,09/30/20
667,09/30/20 07:41:44,https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/,116,09/30/20
668,09/30/20 07:41:44,https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/,71,09/30/20
669,09/30/20 07:41:44,https://activategood.org/sponsor-2/,36,09/30/20
670,09/30/20 07:41:44,https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf,68,09/30/20
671,09/30/20 07:41:44,https://twitter.com/activategood,26,09/30/20
672,09/30/20 07:41:44,https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q,36,09/30/20
673,09/30/20 07:41:44,https://www.facebook.com/activategood/,34,09/30/20
674,09/30/20 07:41:44,https://www.instagram.com/activategood/,20,09/30/20
675,10/07/20 07:12:19,https://activategood.org/,23,10/07/20
676,10/07/20 07:12:19,https://activategood.org/fast,37,10/07/20
677,10/07/20 07:12:19,https://activategood.org/giving/,28,10/07/20
678,10/07/20 07:12:19,https://activategood.org/operationmaskup,83,10/07/20
679,10/07/20 07:12:19,https://activategood.org/opportunity,61,10/07/20
680,10/07/20 07:12:19,https://activategood.org/opportunity/5316#tab-what,45,10/07/20
681,10/07/20 07:12:19,https://activategood.org/opportunity/5347#tab-what,53,10/07/20
682,10/07/20 07:12:19,https://activategood.org/opportunity/5348#tab-what,40,10/07/20
683,10/07/20 07:12:19,https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/,35,10/07/20
684,10/07/20 07:12:19,https://activategood.org/product/signs-for-good-hoodies/,171,10/07/20
685,10/07/20 07:12:19,https://activategood.org/product/signs-for-good/,48,10/07/20
686,10/07/20 07:12:19,https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/,81,10/07/20
687,10/07/20 07:12:19,https://activategood.org/sponsor-2/,22,10/07/20
688,10/07/20 07:12:19,https://twitter.com/activategood,25,10/07/20
689,10/07/20 07:12:19,https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q,49,10/07/20
690,10/07/20 07:12:19,https://www.facebook.com/activategood/,26,10/07/20
691,10/07/20 07:12:19,https://www.instagram.com/activategood/,32,10/07/20
692,10/08/19 07:00:19,https://activategood.org/,12,10/08/19
693,10/08/19 07:00:19,https://activategood.org/donate,2,10/08/19
694,10/08/19 07:00:19,https://activategood.org/events,30,10/08/19
695,10/08/19 07:00:19,https://activategood.org/opportunity,53,10/08/19
696,10/08/19 07:00:19,https://activategood.org/opportunity/4753#tab-what,14,10/08/19
697,10/08/19 07:00:19,https://activategood.org/opportunity/4821#tab-what,25,10/08/19
698,10/08/19 07:00:19,https://activategood.org/opportunity/4836#tab-what,91,10/08/19
699,10/08/19 07:00:19,https://activategood.org/opportunity/4849#tab-what,33,10/08/19
700,10/08/19 07:00:19,https://activategood.org/opportunity/4853#tab-what,16,10/08/19
701,10/08/19 07:00:19,https://activategood.org/opportunity/4858#tab-what,57,10/08/19
702,10/08/19 07:00:19,https://activategood.org/opportunity/4862#tab-what,17,10/08/19
703,10/08/19 07:00:19,https://activategood.org/opportunity/4867#tab-what,20,10/08/19
704,10/08/19 07:00:19,https://activategood.org/opportunity/4869#tab-what,20,10/08/19
705,10/08/19 07:00:19,https://twitter.com/activategood,2,10/08/19
706,10/08/19 07:00:19,https://www.facebook.com/activategood/,1,10/08/19
707,10/08/19 07:00:19,https://www.instagram.com/activategood/,2,10/08/19
708,10/14/20 06:55:30,http://www.activategood.org/giving,19,10/14/20
709,10/14/20 06:55:30,http://www.ncdiaperbank.org/,33,10/14/20
710,10/14/20 06:55:30,https://activategood.org/,30,10/14/20
711,10/14/20 06:55:30,https://activategood.org/event/73,68,10/14/20
712,10/14/20 06:55:30,https://activategood.org/giving/,17,10/14/20
713,10/14/20 06:55:30,https://activategood.org/opportunity,81,10/14/20
714,10/14/20 06:55:30,https://activategood.org/opportunity/5313,62,10/14/20
715,10/14/20 06:55:30,https://activategood.org/opportunity/5315,75,10/14/20
716,10/14/20 06:55:30,https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/,26,10/14/20
717,10/14/20 06:55:30,https://activategood.org/product/signs-for-good-hoodies/,39,10/14/20
718,10/14/20 06:55:30,https://activategood.org/product/signs-for-good/,39,10/14/20
719,10/14/20 06:55:30,https://activategood.org/shop/,37,10/14/20
720,10/14/20 06:55:30,https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform?usp=sf_link,75,10/14/20
721,10/14/20 06:55:30,https://twitter.com/activategood,30,10/14/20
722,10/14/20 06:55:30,https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL,49,10/14/20
723,10/14/20 06:55:30,https://www.facebook.com/activategood/,26,10/14/20
724,10/14/20 06:55:30,https://www.instagram.com/activategood/,20,10/14/20
725,10/21/20 07:50:37,http://www.tarriver.org/,32,10/21/20
726,10/21/20 07:50:37,https://activategood.org/,30,10/21/20
727,10/21/20 07:50:37,https://activategood.org/donate,31,10/21/20
728,10/21/20 07:50:37,https://activategood.org/familyvolunteerday2020/,64,10/21/20
729,10/21/20 07:50:37,https://activategood.org/opportunity,54,10/21/20
730,10/21/20 07:50:37,https://activategood.org/opportunity/5331,59,10/21/20
731,10/21/20 07:50:37,https://activategood.org/opportunity/5368,60,10/21/20
732,10/21/20 07:50:37,https://activategood.org/opportunity/5370,48,10/21/20
733,10/21/20 07:50:37,https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform,82,10/21/20
734,10/21/20 07:50:37,https://twitter.com/activategood,27,10/21/20
735,10/21/20 07:50:37,https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL,27,10/21/20
736,10/21/20 07:50:37,https://www.bizjournals.com/triangle/event/166237/2020/2020-corporate-philanthropy-awards,46,10/21/20
737,10/21/20 07:50:37,https://www.facebook.com/activategood/,36,10/21/20
738,10/21/20 07:50:37,https://www.instagram.com/activategood/,27,10/21/20
739,10/21/20 07:50:37,https://www.singlewomenwithchildren.org/,45,10/21/20
740,10/28/20 07:50:41,https://activategood.org/,30,10/28/20
741,10/28/20 07:50:41,https://activategood.org/donate,25,10/28/20
742,10/28/20 07:50:41,https://activategood.org/familyvolunteerday2020/,187,10/28/20
743,10/28/20 07:50:41,https://activategood.org/hunger-homelessness-week-2020/,43,10/28/20
744,10/28/20 07:50:41,https://activategood.org/opportunity,58,10/28/20
745,10/28/20 07:50:41,https://activategood.org/opportunity/5334,44,10/28/20
746,10/28/20 07:50:41,https://activategood.org/opportunity/5336,23,10/28/20
747,10/28/20 07:50:41,https://activategood.org/opportunity/5355,33,10/28/20
748,10/28/20 07:50:41,https://activategood.org/opportunity/5357,46,10/28/20
749,10/28/20 07:50:41,https://activategood.org/sponsor-2/,26,10/28/20
750,10/28/20 07:50:41,https://hhweek.org/,27,10/28/20
751,10/28/20 07:50:41,https://twitter.com/activategood,21,10/28/20
752,10/28/20 07:50:41,https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_,19,10/28/20
753,10/28/20 07:50:41,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635,28,10/28/20
754,10/28/20 07:50:41,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635,53,10/28/20
755,10/28/20 07:50:41,https://www.facebook.com/activategood/,19,10/28/20
756,10/28/20 07:50:41,https://www.instagram.com/activategood/,28,10/28/20
757,10/28/20 07:50:41,https://www.raleighrescue.org/ways-to-give/volunteer/,26,10/28/20
758,10/28/20 07:50:41,https://www.thegivingblock.com/contact,27,10/28/20
759,11/01/19 09:30:18,https://activategood.org/,9,11/01/19
760,11/01/19 09:30:18,https://activategood.org/donate,1,11/01/19
761,11/01/19 09:30:18,https://activategood.org/fvd2019,66,11/01/19
762,11/01/19 09:30:18,https://activategood.org/opportunity,24,11/01/19
763,11/01/19 09:30:18,https://activategood.org/opportunity/432#tab-what,14,11/01/19
764,11/01/19 09:30:18,https://activategood.org/opportunity/4805#tab-what,9,11/01/19
765,11/01/19 09:30:18,https://activategood.org/opportunity/4845#tab-what,4,11/01/19
766,11/01/19 09:30:18,https://activategood.org/opportunity/4870#tab-what,13,11/01/19
767,11/01/19 09:30:18,https://activategood.org/opportunity/4890#tab-what,3,11/01/19
768,11/01/19 09:30:18,https://activategood.org/opportunity/4894#tab-what,69,11/01/19
769,11/01/19 09:30:18,https://activategood.org/opportunity/4896#tab-what,26,11/01/19
770,11/01/19 09:30:18,https://activategood.org/opportunity/4905#tab-what,5,11/01/19
771,11/01/19 09:30:18,https://activategood.org/opportunity/718#tab-what,21,11/01/19
772,11/01/19 09:30:18,https://twitter.com/activategood,2,11/01/19
773,11/01/19 09:30:18,https://www.facebook.com/activategood/,2,11/01/19
774,11/01/19 09:30:18,https://www.instagram.com/activategood/,1,11/01/19
775,11/04/20 08:22:27,http://chathamhabitat.org/,27,11/04/20
776,11/04/20 08:22:27,https://activategood.org/,33,11/04/20
777,11/04/20 08:22:27,https://activategood.org/Hunger&HomelessnessWeek,246,11/04/20
778,11/04/20 08:22:27,https://activategood.org/Hunger-homelessness-week-2020/,33,11/04/20
779,11/04/20 08:22:27,https://activategood.org/donate,22,11/04/20
780,11/04/20 08:22:27,https://activategood.org/familyvolunteerday2020/,52,11/04/20
781,11/04/20 08:22:27,https://activategood.org/hunger-and-homelessness-in-the-triangle/,26,11/04/20
782,11/04/20 08:22:27,https://activategood.org/opportunity,53,11/04/20
783,11/04/20 08:22:27,https://activategood.org/opportunity/3980,31,11/04/20
784,11/04/20 08:22:27,https://activategood.org/opportunity/5373,59,11/04/20
785,11/04/20 08:22:27,https://activategood.org/opportunity/5386,27,11/04/20
786,11/04/20 08:22:27,https://twitter.com/activategood,21,11/04/20
787,11/04/20 08:22:27,https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_,39,11/04/20
788,11/04/20 08:22:27,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635,41,11/04/20
789,11/04/20 08:22:27,https://www.eventbrite.com/e/family-volunteer-day-2020-the-take-home-service-project-kit-edition-tickets-126454894995,95,11/04/20
790,11/04/20 08:22:27,https://www.facebook.com/activategood/,21,11/04/20
791,11/04/20 08:22:27,https://www.instagram.com/activategood/,27,11/04/20
792,11/04/20 08:22:27,https://www.lenovo.com/us/en/,28,11/04/20
793,11/11/20 06:51:31,https://activategood.org/,17,11/11/20
794,11/11/20 06:51:31,https://activategood.org/donate,18,11/11/20
795,11/11/20 06:51:31,https://activategood.org/familyvolunteerday2020/,46,11/11/20
796,11/11/20 06:51:31,https://activategood.org/fast,25,11/11/20
797,11/11/20 06:51:31,https://activategood.org/hunger&homelessnessweek,32,11/11/20
798,11/11/20 06:51:31,https://activategood.org/hunger-homelessness-week-2020/,30,11/11/20
799,11/11/20 06:51:31,https://activategood.org/opportunity,39,11/11/20
800,11/11/20 06:51:31,https://activategood.org/opportunity/5173,29,11/11/20
801,11/11/20 06:51:31,https://activategood.org/opportunity/5334#tab-what,38,11/11/20
802,11/11/20 06:51:31,https://activategood.org/opportunity/5336,16,11/11/20
803,11/11/20 06:51:31,https://activategood.org/opportunity/5355,37,11/11/20
804,11/11/20 06:51:31,https://activategood.org/opportunity/5356,49,11/11/20
805,11/11/20 06:51:31,https://activategood.org/opportunity/5374,26,11/11/20
806,11/11/20 06:51:31,https://activategood.org/opportunity/5395,41,11/11/20
807,11/11/20 06:51:31,https://activategood.org/sponsor-2/,21,11/11/20
808,11/11/20 06:51:31,https://twitter.com/activategood,29,11/11/20
809,11/11/20 06:51:31,https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p,27,11/11/20
810,11/11/20 06:51:31,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635,19,11/11/20
811,11/11/20 06:51:31,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635,29,11/11/20
812,11/11/20 06:51:31,https://www.austindowd.com/,33,11/11/20
813,11/11/20 06:51:31,https://www.austindowd.com/proofing/example-proofing-gallery,91,11/11/20
814,11/11/20 06:51:31,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,89,11/11/20
815,11/11/20 06:51:31,https://www.facebook.com/activategood/,20,11/11/20
816,11/11/20 06:51:31,https://www.instagram.com/activategood/,20,11/11/20
817,11/11/20 06:51:31,https://www.lenovo.com/us/en/,15,11/11/20
818,11/18/20 12:47:35,http://www.tarriver.org/,30,11/18/20
819,11/18/20 12:47:35,https://activategood.org/,26,11/18/20
820,11/18/20 12:47:35,https://activategood.org/Hunger&HomelessnessWeek,65,11/18/20
821,11/18/20 12:47:35,https://activategood.org/Hunger-homelessness-week-2020/,19,11/18/20
822,11/18/20 12:47:35,https://activategood.org/activatemoregood/,31,11/18/20
823,11/18/20 12:47:35,https://activategood.org/holidays2020,46,11/18/20
824,11/18/20 12:47:35,https://activategood.org/opportunity,36,11/18/20
825,11/18/20 12:47:35,https://activategood.org/opportunity/5331,41,11/18/20
826,11/18/20 12:47:35,https://activategood.org/opportunity/5374,44,11/18/20
827,11/18/20 12:47:35,https://activategood.org/opportunity/5397,63,11/18/20
828,11/18/20 12:47:35,https://activategood.org/opportunity/5400,42,11/18/20
829,11/18/20 12:47:35,https://activategoodvoices.gv-one.com/?gId=1817&rId=5177,31,11/18/20
830,11/18/20 12:47:35,https://activategoodvoices.gv-one.com/?gId=1817&rId=5179,29,11/18/20
831,11/18/20 12:47:35,https://activategoodvoices.gv-one.com/requests.html?gId=1817&rId=5177,40,11/18/20
832,11/18/20 12:47:35,https://hhweek.org/,30,11/18/20
833,11/18/20 12:47:35,https://twitter.com/activategood,25,11/18/20
834,11/18/20 12:47:35,https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_,19,11/18/20
835,11/18/20 12:47:35,https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p,14,11/18/20
836,11/18/20 12:47:35,https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635,34,11/18/20
837,11/18/20 12:47:35,https://www.facebook.com/activategood/,21,11/18/20
838,11/18/20 12:47:35,https://www.instagram.com/activategood/,28,11/18/20
839,11/24/20 08:40:16,http://wwww.wakearmy.org/,27,11/24/20
840,11/24/20 08:40:16,https://activategood.org/,24,11/24/20
841,11/24/20 08:40:16,https://activategood.org/activatemoregood/,38,11/24/20
842,11/24/20 08:40:16,https://activategood.org/holidays2020,39,11/24/20
843,11/24/20 08:40:16,https://activategood.org/opportunity,49,11/24/20
844,11/24/20 08:40:16,https://activategood.org/opportunity/5398,57,11/24/20
845,11/24/20 08:40:16,https://activategood.org/opportunity/5407,69,11/24/20
846,11/24/20 08:40:16,https://activategood.org/opportunity/5411,37,11/24/20
847,11/24/20 08:40:16,https://activategood.org/prideforparents2020/,44,11/24/20
848,11/24/20 08:40:16,https://rockytopcatering.com/,37,11/24/20
849,11/24/20 08:40:16,https://twitter.com/activategood,32,11/24/20
850,11/24/20 08:40:16,https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z,57,11/24/20
851,11/24/20 08:40:16,https://www.facebook.com/activategood/,28,11/24/20
852,11/24/20 08:40:16,https://www.instagram.com/activategood/,22,11/24/20
853,11/24/20 08:40:16,https://www.overflowinghands.org/,35,11/24/20
854,11/24/20 08:40:16,https://www.ymcatriangle.org/northwest-cary-ymca,24,11/24/20
855,11/24/20 08:40:16,https://www.youtube.com/watch?v=JhSzcURo2bM,48,11/24/20
856,12/02/20 09:03:18,http://www.activategood.org/activatemoregood,29,12/02/20
857,12/02/20 09:03:18,https://activategood.org/,35,12/02/20
858,12/02/20 09:03:18,https://activategood.org/activatemoregood/,30,12/02/20
859,12/02/20 09:03:18,https://activategood.org/holidays2020,61,12/02/20
860,12/02/20 09:03:18,https://activategood.org/opportunity,148,12/02/20
861,12/02/20 09:03:18,https://activategood.org/opportunity/5352,136,12/02/20
862,12/02/20 09:03:18,https://activategood.org/opportunity/5398,156,12/02/20
863,12/02/20 09:03:18,https://activategood.org/opportunity/5416,109,12/02/20
864,12/02/20 09:03:18,https://activategood.org/prideforparents2020/,82,12/02/20
865,12/02/20 09:03:18,https://activategood.org/sponsor-2/,33,12/02/20
866,12/02/20 09:03:18,https://rockytopcatering.com/,31,12/02/20
867,12/02/20 09:03:18,https://twitter.com/activategood,33,12/02/20
868,12/02/20 09:03:18,https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z,81,12/02/20
869,12/02/20 09:03:18,https://www.facebook.com/activategood/,25,12/02/20
870,12/02/20 09:03:18,https://www.instagram.com/activategood/,30,12/02/20
871,12/02/20 09:03:18,https://www.overflowinghands.org/,53,12/02/20
872,12/03/19 08:53:03,http://www.activategood.org/singlegift,21,12/03/19
873,12/03/19 08:53:03,https://activategood.org/,24,12/03/19
874,12/03/19 08:53:03,https://activategood.org/daysofservice/,22,12/03/19
875,12/03/19 08:53:03,https://activategood.org/donate,19,12/03/19
876,12/03/19 08:53:03,https://activategood.org/holidays2019,78,12/03/19
877,12/03/19 08:53:03,https://activategood.org/nonprofit,20,12/03/19
878,12/03/19 08:53:03,https://activategood.org/opportunity,25,12/03/19
879,12/03/19 08:53:03,https://activategood.org/opportunity/432#tab-what,23,12/03/19
880,12/03/19 08:53:03,https://activategood.org/opportunity/4817#tab-what,17,12/03/19
881,12/03/19 08:53:03,https://activategood.org/opportunity/4845#tab-what,25,12/03/19
882,12/03/19 08:53:03,https://activategood.org/opportunity/4915,20,12/03/19
883,12/03/19 08:53:03,https://activategood.org/opportunity/4917#tab-what,30,12/03/19
884,12/03/19 08:53:03,https://activategood.org/opportunity/4932#tab-details,22,12/03/19
885,12/03/19 08:53:03,https://activategood.org/opportunity/4944#tab-what,21,12/03/19
886,12/03/19 08:53:03,https://activategood.org/opportunity/4945#tab-what,24,12/03/19
887,12/03/19 08:53:03,https://activategood.org/opportunity/4946#tab-what,23,12/03/19
888,12/03/19 08:53:03,https://activategood.org/teenschangetheworld/,14,12/03/19
889,12/03/19 08:53:03,https://activategood.org/thegoodhub/,19,12/03/19
890,12/03/19 08:53:03,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,20,12/03/19
891,12/03/19 08:53:03,https://twitter.com/activategood,21,12/03/19
892,12/03/19 08:53:03,https://www.facebook.com/activategood/,18,12/03/19
893,12/03/19 08:53:03,https://www.instagram.com/activategood/,20,12/03/19
894,12/09/20 08:40:43,http://wwww.wakearmy.org/,22,12/09/20
895,12/09/20 08:40:43,https://activategood.org/,18,12/09/20
896,12/09/20 08:40:43,https://activategood.org/activatemoregood,24,12/09/20
897,12/09/20 08:40:43,https://activategood.org/activatemoregood/,31,12/09/20
898,12/09/20 08:40:43,https://activategood.org/holidays2020,51,12/09/20
899,12/09/20 08:40:43,https://activategood.org/impacts/,15,12/09/20
900,12/09/20 08:40:43,https://activategood.org/operationmaskup/,70,12/09/20
901,12/09/20 08:40:43,https://activategood.org/opportunity,75,12/09/20
902,12/09/20 08:40:43,https://activategood.org/opportunity/5407,49,12/09/20
903,12/09/20 08:40:43,https://activategood.org/opportunity/5411,45,12/09/20
904,12/09/20 08:40:43,https://activategood.org/wp-content/uploads/2020/12/MAKING-A-GIFT-OF-STOCK-TO-Activate-Good.docx,18,12/09/20
905,12/09/20 08:40:43,"https://linkprotect.cudasvc.com/url?a=https%3a%2f%2fismyrotaryclub.com%2fClick%2f%3f_uid%3d7710330%26_ctid%3d1741452%26redirect%3dhttps%3a%2f%2fwww.signupgenius.com%2fgo%2f10C0E48A9AE2DA4F49-christmas&c=E,1,r4fYDettRWx5TIExGIkStvkFSsbchrMgkJ1IqaDb4EJoBTFo",20,12/09/20
906,12/09/20 08:40:43,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,32,12/09/20
907,12/09/20 08:40:43,https://twitter.com/activategood,20,12/09/20
908,12/09/20 08:40:43,https://www.facebook.com/activategood/,17,12/09/20
909,12/09/20 08:40:43,https://www.gathervoices.co/,17,12/09/20
910,12/09/20 08:40:43,https://www.instagram.com/activategood/,16,12/09/20
911,12/09/20 08:40:43,https://www.papamurphys.com/,20,12/09/20
912,12/09/20 08:40:43,https://youtu.be/Rv9vdG1XFoQ,32,12/09/20
913,12/09/20 08:40:43,https://youtu.be/_gDFl4vabqs,27,12/09/20
914,12/16/20 07:50:15,http://www.marbleskidsmuseum.org/,16,12/16/20
915,12/16/20 07:50:15,http://wwww.wakearmy.org/,23,12/16/20
916,12/16/20 07:50:15,https://activategood.org/,16,12/16/20
917,12/16/20 07:50:15,https://activategood.org/activatemoregood/,18,12/16/20
918,12/16/20 07:50:15,https://activategood.org/opportunity,94,12/16/20
919,12/16/20 07:50:15,https://activategood.org/opportunity/5407,74,12/16/20
920,12/16/20 07:50:15,https://activategood.org/opportunity/5416,53,12/16/20
921,12/16/20 07:50:15,https://activategood.org/opportunity/5430,75,12/16/20
922,12/16/20 07:50:15,https://activategood.org/sponsor-2/,17,12/16/20
923,12/16/20 07:50:15,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,16,12/16/20
924,12/16/20 07:50:15,https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg,15,12/16/20
925,12/16/20 07:50:15,https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg,24,12/16/20
926,12/16/20 07:50:15,https://twitter.com/activategood,16,12/16/20
927,12/16/20 07:50:15,https://www.austindowd.com/,21,12/16/20
928,12/16/20 07:50:15,https://www.austindowd.com/proofing/example-proofing-gallery,20,12/16/20
929,12/16/20 07:50:15,https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351,27,12/16/20
930,12/16/20 07:50:15,https://www.facebook.com/activategood/,23,12/16/20
931,12/16/20 07:50:15,https://www.gathervoices.co/,10,12/16/20
932,12/16/20 07:50:15,https://www.instagram.com/activategood/,22,12/16/20
933,12/16/20 07:50:15,https://www.youtube.com/watch?v=_gDFl4vabqs&feature=youtu.be,23,12/16/20
934,12/21/20 20:40:38,https://activategood.org/,22,12/21/20
935,12/21/20 20:40:38,https://activategood.org/activatemoregood,23,12/21/20
936,12/21/20 20:40:38,https://activategood.org/activatemoregood/,27,12/21/20
937,12/21/20 20:40:38,https://activategood.org/operation-bare-necessities/,30,12/21/20
938,12/21/20 20:40:38,https://activategood.org/opportunity,50,12/21/20
939,12/21/20 20:40:38,https://activategood.org/opportunity/5333,88,12/21/20
940,12/21/20 20:40:38,https://activategood.org/opportunity/5440,40,12/21/20
941,12/21/20 20:40:38,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,21,12/21/20
942,12/21/20 20:40:38,https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg,21,12/21/20
943,12/21/20 20:40:38,https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg,14,12/21/20
944,12/21/20 20:40:38,https://twitter.com/activategood,21,12/21/20
945,12/21/20 20:40:38,https://www.facebook.com/activategood/,17,12/21/20
946,12/21/20 20:40:38,https://www.gathervoices.co/,19,12/21/20
947,12/21/20 20:40:38,https://www.instagram.com/activategood/,25,12/21/20
948,12/21/20 20:40:38,https://youtu.be/JIVrIRHKpF4,46,12/21/20
949,12/21/20 20:40:38,https://youtu.be/sUOonhxXw6c,25,12/21/20
950,12/29/20 07:30:43,https://activategood.org/,18,12/29/20
951,12/29/20 07:30:43,https://activategood.org/activatemoregood,20,12/29/20
952,12/29/20 07:30:43,https://activategood.org/activatemoregood/,13,12/29/20
953,12/29/20 07:30:43,https://activategood.org/nonprofit/658,22,12/29/20
954,12/29/20 07:30:43,https://activategood.org/opportunity,61,12/29/20
955,12/29/20 07:30:43,https://activategood.org/opportunity/5406,42,12/29/20
956,12/29/20 07:30:43,https://activategood.org/opportunity/5422,55,12/29/20
957,12/29/20 07:30:43,https://activategood.org/opportunity/5446,86,12/29/20
958,12/29/20 07:30:43,https://activategood.org/past-impact-campaigns,18,12/29/20
959,12/29/20 07:30:43,https://activategood.org/volunteer-expos/,14,12/29/20
960,12/29/20 07:30:43,https://ncsu.zoom.us/meeting/register/tJAudu2hpzIqHdNo9QQbCXbgq5JFkHqWArCh,22,12/29/20
961,12/29/20 07:30:43,https://secure.lglforms.com/form_engine/s/C2gvxcRzNFeZDSat3WlAWg,13,12/29/20
962,12/29/20 07:30:43,https://secure.lglforms.com/form_engine/s/M-VEDOANBwd-_X8_xLmpMg,19,12/29/20
963,12/29/20 07:30:43,https://twitter.com/activategood,15,12/29/20
964,12/29/20 07:30:43,https://us02web.zoom.us/meeting/register/tZIqd-qhqzsrG9B0To33AT4_MehowoyWFCky,34,12/29/20
