link_num,string,link,date,date_sent,clicks,Value Only
7,﻿Operation Summer Hunger Activate Good’ ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/opportunity/5188
7,﻿Operation Summer Hunger Activate Good’ ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/opportunity
7,﻿Operation Summer Hunger Activate Good’ ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/covid19
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/join-board/
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/operationsummerhunger/
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/opportunity/5193
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/opportunity/5195
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/opportunity/5188
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/opportunity
8,Check Operation Summer Hunger ,https://activategood.org/operationsummerhunger/,07/08/20,07/08/20 06:51:04,79,https://activategood.org/covid19
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/join-board/
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/operationsummerhunger/
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/opportunity/5193
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/opportunity/5195
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/opportunity/5188
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/opportunity
9,Write Courage Cards Spanish,https://activategood.org/opportunity/5193,07/08/20,07/08/20 06:51:04,38,https://activategood.org/covid19
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/join-board/
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/operationsummerhunger/
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/opportunity/5193
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/opportunity/5195
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/opportunity/5188
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/opportunity
11,July 12 Grow Garden Group,https://activategood.org/opportunity/5188,07/08/20,07/08/20 06:51:04,26,https://activategood.org/covid19
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/join-board/
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/operationsummerhunger/
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/opportunity/5193
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/opportunity/5195
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/opportunity/5188
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/opportunity
12,Interested  Attend Zoom Soil,https://www.soiltrotters.org/,07/08/20,07/08/20 06:51:04,23,https://activategood.org/covid19
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/join-board/
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/operationsummerhunger/
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/opportunity/5193
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/opportunity/5195
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/opportunity/5188
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/opportunity
13,See ,https://activategood.org/opportunity,07/08/20,07/08/20 06:51:04,45,https://activategood.org/covid19
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/join-board/
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/operationsummerhunger/
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/opportunity/5193
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/opportunity/5195
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/opportunity/5188
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/opportunity
14,See COVID19 ,https://activategood.org/covid19,07/08/20,07/08/20 06:51:04,24,https://activategood.org/covid19
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/join-board/
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/operationsummerhunger/
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity/5193
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity/5195
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity/5188
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity
15,Support Our Efforts,https://activategood.org/donate,07/08/20,07/08/20 06:51:04,20,https://activategood.org/covid19
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/join-board/
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/operationsummerhunger/
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity/5193
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity/5195
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity/5188
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/opportunity
16,﻿Wednesday July 15 530pm﻿,https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ,07/08/20,07/08/20 06:51:04,20,https://activategood.org/covid19
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/daysofservice/
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/nonprofit
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/teenschangetheworld/
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/thegoodhub/
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,http://www.activategood.org/singlegift
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/holidays2019
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4845#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4817#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4932#tab-details
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4915
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4945#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/432#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4917#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4946#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4944#tab-what
2,GivingTuesday,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/daysofservice/
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/nonprofit
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/teenschangetheworld/
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/thegoodhub/
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,http://www.activategood.org/singlegift
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/holidays2019
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4845#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4817#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4932#tab-details
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4915
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4945#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/432#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4917#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4946#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4944#tab-what
3,Support ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/daysofservice/
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/nonprofit
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/teenschangetheworld/
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/thegoodhub/
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,http://www.activategood.org/singlegift
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/holidays2019
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4845#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4817#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4932#tab-details
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4915
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4945#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/432#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4917#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4946#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4944#tab-what
7,This GivingTuesday MORE,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/daysofservice/
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/nonprofit
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/teenschangetheworld/
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/thegoodhub/
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,http://www.activategood.org/singlegift
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/holidays2019
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4845#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4817#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4932#tab-details
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4915
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4945#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/432#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4917#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4946#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity/4944#tab-what
8,Your  ,https://secure.lglforms.com/form_engine/s/Rkoj-1l4WVRIiWjqKEHuxA,12/03/19,12/03/19 08:53:03,20,https://activategood.org/opportunity
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/daysofservice/
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/nonprofit
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/teenschangetheworld/
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/thegoodhub/
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,http://www.activategood.org/singlegift
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/holidays2019
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4845#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4817#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4932#tab-details
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4915
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4945#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/432#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4917#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4946#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4944#tab-what
4,This Activate Good We  ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/daysofservice/
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/nonprofit
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/teenschangetheworld/
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/thegoodhub/
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,http://www.activategood.org/singlegift
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/holidays2019
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4845#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4817#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4932#tab-details
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4915
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4945#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/432#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4917#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4946#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity/4944#tab-what
27,Activate Good ,https://activategood.org/,12/03/19,12/03/19 08:53:03,24,https://activategood.org/opportunity
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/daysofservice/
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/nonprofit
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/teenschangetheworld/
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/thegoodhub/
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,http://www.activategood.org/singlegift
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/holidays2019
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4845#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4817#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4932#tab-details
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4915
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4945#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/432#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4917#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4946#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity/4944#tab-what
9,Plan Days Service ,https://activategood.org/daysofservice/,12/03/19,12/03/19 08:53:03,22,https://activategood.org/opportunity
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/daysofservice/
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/nonprofit
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/teenschangetheworld/
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/thegoodhub/
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,http://www.activategood.org/singlegift
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/holidays2019
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4845#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4817#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4932#tab-details
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4915
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4945#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/432#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4917#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4946#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity/4944#tab-what
11,Host Teens Change World Summer Program ,https://activategood.org/teenschangetheworld/,12/03/19,12/03/19 08:53:03,14,https://activategood.org/opportunity
12,Meet 20202021 The Good Hub,https://activategood.org/thegoodhub/,12/03/19,12/03/19 08:53:03,19,https://activategood.org/daysofservice/
12,Meet 20202021 The Good Hub,https://activategood.org/thegoodhub/,12/03/19,12/03/19 08:53:03,19,https://activategood.org/nonprofit
